URL,Date,View ID,City,Metro,Region,Country,Latitude,Longitude,Segment - Monthly Users,Monthly Users,Account,Web Property,View (Profile),Device,Operating System,Segment - Signed In,Segment - Streaming User,Segment - LiveStream User,Segment - Passport User,Event Category,Event Label,Event Action,Total Events,Event Value,Program,Show Name,Video Name,TP Media ID,Media Manager Content ID,Video Type,Audiences,Originating Station,Sessions,Session Duration,New Users,Daily Users,Platform,Station,MMG,OSBE,Joint Licensee?,Licensee type
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-22,89288801-2,Boston,Boston MA-Manchester NH,Massachusetts,United States,42.3601,-71.0589,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,mobile,Android,FALSE,TRUE,TRUE,FALSE,Video – Livestream Android App,Livestream,MediaStart,7,,Livestream,,,,,,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-05,89288801-1,Medway,Boston MA-Manchester NH,Massachusetts,United States,42.1418,-71.3967,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - iOS App,America Outdoors with Baratunde Thurston | Collecting Wild Rice in Northern Minnesota | 3070599623 | clip,MediaStop,2,89,America Outdoors with Baratunde Thurston,,Collecting Wild Rice in Northern Minnesota,3070599623,,clip,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-14,89288801-1,Bellingham,Boston MA-Manchester NH,Massachusetts,United States,42.0868,-71.4746,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Capital | Episode 3 | 3069129494 | full_length,MediaStart,1,,Capital,Capital,Episode 3,3069129494,b0c946d4-ed04-46c0-a391-afdc05f4fea7,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-19,89288801-1,Medway,Boston MA-Manchester NH,Massachusetts,United States,42.1418,-71.3967,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - MVOD iOS App,Downton Abbey | Episode 1 | 1724131531 | full_length,MediaStop,2,4670,Downton Abbey,Downton Abbey,Episode 1,1724131531,a4962f0c-f3fa-4b36-a5bf-1b7cfe33da08,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-02,65185712,Marlborough,Boston MA-Manchester NH,Massachusetts,United States,42.3459,-71.5523,,,*www.pbs.org,PBS.org - UA Pilot,01 Overall Traffic - UA,desktop,Macintosh,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,1,,,1,pbs.org,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-04,89288801-2,Eastham,Boston MA-Manchester NH,Massachusetts,United States,41.83,-69.974,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,tablet,Android,TRUE,TRUE,FALSE,FALSE,Video - MVOD Android App,Les Stroud's Wild Harvest | Cattail & Balsam Fir | 3068653086 | full_length,MediaStop,2,1563,Les Stroud's Wild Harvest,,Cattail & Balsam Fir,3068653086,,full_length,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-12,89288801-1,Sandwich,Boston MA-Manchester NH,Massachusetts,United States,41.759,-70.4939,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Broadchurch | Episode 3 | 3061057376 | full_length,MediaStart,2,,Broadchurch,Broadchurch,Episode 3,3061057376,4e94c6ff-2c1e-418c-91cc-ba1603ec5f8d,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-26,89288801-2,North Reading,Boston MA-Manchester NH,Massachusetts,United States,42.5751,-71.0787,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,mobile,Android,TRUE,TRUE,FALSE,TRUE,Video - MVOD Android App,America's Test Kitchen | Flavorful Chinese Favorites | 3061535254 | full_length,MediaStart,1,,America's Test Kitchen,America's Test Kitchen,Flavorful Chinese Favorites,3061535254,50f16a98-b142-43a8-9365-7ad74d7f355e,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-19,89288801-1,Boston,Boston MA-Manchester NH,Massachusetts,United States,42.3601,-71.0589,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - iOS App,"PBS NewsHour | July 19, 2022 - PBS NewsHour full episode | 3070050040 | full_length",MediaStart,1,,PBS NewsHour,PBS NewsHour,"July 19, 2022 - PBS NewsHour full episode",3070050040,efafab75-263a-4e6a-8d54-a4fdf1dbdbd7,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-17,89288801-1,Brewster,Boston MA-Manchester NH,Massachusetts,United States,41.7601,-70.0828,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Celebrity Antiques Road Trip | Brian Cox CBE and Philip Jackson | 3067146406 | full_length,MediaStart,2,,Celebrity Antiques Road Trip,Celebrity Antiques Road Trip,Brian Cox CBE and Philip Jackson,3067146406,b56aa28a-61c8-4e84-b12f-e524a89e4c1d,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-14,89288801-1,Stonington,Hartford & New Haven CT,Connecticut,United States,41.3359,-71.9059,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Broadchurch | Episode 1 | 3061056777 | full_length,MediaStart,1,,Broadchurch,Broadchurch,Episode 1,3061056777,4eced940-29ca-41c8-96c3-3b9bc569db97,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-27,89288801-1,Old Saybrook,Hartford & New Haven CT,Connecticut,United States,41.296,-72.3845,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Broadchurch | Episode 2 | 3061057002 | full_length,MediaStart,2,,Broadchurch,Broadchurch,Episode 2,3061057002,703b706f-f6af-4452-8f05-69da37758de5,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-23,89288801-1,Stonington,Hartford & New Haven CT,Connecticut,United States,41.3359,-71.9059,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - MVOD iOS App,Endeavour | Canticle | 3003938589 | full_length,MediaStop,1,3045,Endeavour,Endeavour,Canticle,3003938589,3a095fea-80d5-43c4-bbb1-fe5df5b8ab58,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-04,89288801-1,Mansfield,Hartford & New Haven CT,Connecticut,United States,41.7885,-72.2293,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,TRUE,TRUE,FALSE,FALSE,Video - iOS App,Guilt | Episode 1 | 3071162000 | full_length,MediaStop,3,2752,Guilt,Guilt,Episode 1,3071162000,db70e95a-efff-44ca-9f97-d81b934d34c3,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-08,89288801-1,Old Saybrook,Hartford & New Haven CT,Connecticut,United States,41.296,-72.3845,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,The Tunnel | Episode 8 | 2365805144 | full_length,MediaStart,3,,The Tunnel,The Tunnel,Episode 8,2365805144,76da0d9a-eef3-4424-a6c7-a7ccaa9937ea,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-19,89288801-1,South Kingstown,"Providence-New Bedford,MA",Rhode Island,United States,41.4476,-71.5247,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,FALSE,Video - iOS App,The U.S. and the Holocaust | “Yearning to Breathe Free” (1938-1942) | 3071296145 | full_length,MediaStop,1,526,The U.S. and the Holocaust,The U.S. and the Holocaust,“Yearning to Breathe Free” (1938-1942),3071296145,5bc88cee-06a0-47ea-8a9d-465e300c6675,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-29,89288801-1,Tiverton,"Providence-New Bedford,MA",Rhode Island,United States,41.6259,-71.2134,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - iOS App,"PBS NewsHour | August 29, 2022 - PBS NewsHour full episode | 3071346641 | full_length",MediaStart,1,,PBS NewsHour,PBS NewsHour,"August 29, 2022 - PBS NewsHour full episode",3071346641,a7ba4e1e-8b17-4024-ab93-492de35c9712,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-17,89288801-1,New Bedford,"Providence-New Bedford,MA",Massachusetts,United States,41.6362,-70.9342,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,FALSE,Video - iOS App,Hiding in Plain Sight: Youth Mental Illness | The Storm | 3069284954 | full_length,MediaStop,1,1402,Hiding in Plain Sight: Youth Mental Illness,Hiding in Plain Sight: Youth Mental Illness,The Storm,3069284954,1508b1ad-435d-4836-87a8-98127d80b8c5,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-01,89288801-1,Portsmouth,"Providence-New Bedford,MA",Rhode Island,United States,41.6023,-71.2503,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - iOS App,Endeavour | Episode 2: Scherzo | 3068904996 | full_length,MediaStart,3,,Endeavour,Endeavour,Episode 2: Scherzo,3068904996,0150a4b3-5760-446a-afda-014e540718c1,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-03,89288801-1,East Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.8137,-71.3701,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,FALSE,Video - iOS App,Story in the Public Square | Story in the Public Square 6/26/2022 | 3068909617 | full_length,MediaStop,1,437,Story in the Public Square,Story in the Public Square,Story in the Public Square 6/26/2022,3068909617,ed0a7862-f8b2-493c-845b-54d0c2a1933a,full_length,local,WSBE,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-28,89288801-1,Narragansett,"Providence-New Bedford,MA",Rhode Island,United States,41.4501,-71.4495,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - MVOD iOS App,Frankie Drake Mysteries | Mother of Pearl | 3014011994 | full_length,MediaStop,2,233,Frankie Drake Mysteries,Frankie Drake Mysteries,Mother of Pearl,3014011994,1f324884-eac7-46be-8e72-e29b99cba36c,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-18,89288801-1,Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.824,-71.4128,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,FALSE,TRUE,FALSE,TRUE,Video - iOS App,FRONTLINE | Netanyahu at War | 2365641075 | full_length,MediaStart,6,,FRONTLINE,FRONTLINE,Netanyahu at War,2365641075,f22fb24c-7ed7-417a-a9f1-dda254eb67e3,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-09,89288801-1,East Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.8137,-71.3701,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,TRUE,Video - iOS App,In Their Own Words | Episode 3 Preview | Jim Henson | 2365540788 | preview,MediaStart,1,,In Their Own Words,,Episode 3 Preview,2365540788,,2365540788,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-20,89288801-2,Norton,"Providence-New Bedford,MA",Massachusetts,United States,41.9668,-71.187,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,tablet,Android,FALSE,TRUE,FALSE,FALSE,Video - Android App,America Outdoors with Baratunde Thurston | Los Angeles: It’s a Vibe | 3069851272 | full_length,MediaStop,1,11116,America Outdoors with Baratunde Thurston,America Outdoors with Baratunde Thurston,Los Angeles: It’s a Vibe,3069851272,b566c391-6d82-46ec-a42b-fe970091422c,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-06,89288801-1,Newport,"Providence-New Bedford,MA",Rhode Island,United States,41.4901,-71.3128,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,TRUE,Video - iOS App,"PBS NewsHour | As monkeypox cases rise, so do concerns about access to care | 3070687944 | clip",MediaStart,1,,PBS NewsHour,,"As monkeypox cases rise, so do concerns about access to care",3070687944,,clip,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-30,89288801-1,Portsmouth,"Providence-New Bedford,MA",Rhode Island,United States,41.6023,-71.2503,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,TRUE,Video - MVOD iOS App,"La Otra Mirada | Tobacco, Pants and Jazz | 3071702984 | full_length",MediaStart,1,,La Otra Mirada,,"Tobacco, Pants and Jazz",3071702984,,full_length,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-30,89288801-1,Warwick,"Providence-New Bedford,MA",Rhode Island,United States,41.7001,-71.4162,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - iOS App,Arizona PBS Previews | Death in Paradise : 151 | 3011469376 | preview,MediaStop,1,9,Arizona PBS Previews,,Death in Paradise : 151,3011469376,,preview,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-07,89288801-1,Bristol,"Providence-New Bedford,MA",Rhode Island,United States,41.6771,-71.2662,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Van der Valk (Original) | A Sudden Silence | 3070231681 | full_length,MediaStart,1,,Van der Valk (Original),Van der Valk (Original),A Sudden Silence,3070231681,4e4c26de-35eb-4b4b-88c7-aa7a6be6f8a8,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-19,89288801-1,Warwick,"Providence-New Bedford,MA",Rhode Island,United States,41.7001,-71.4162,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,TRUE,Video - iOS App,Austin City Limits | Radiohead - Preview | 2285618653 | preview,MediaStart,1,,Austin City Limits,,Radiohead - Preview,2285618653,,preview,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-10,89288801-1,Newport,"Providence-New Bedford,MA",Rhode Island,United States,41.4901,-71.3128,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - MVOD iOS App,Endeavour | Ride | 2365779940 | full_length,MediaStop,2,51,Endeavour,Endeavour,Ride,2365779940,630ef7a3-5741-42e8-b787-28ca815c8fa0,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-03,89288801-1,Narragansett,"Providence-New Bedford,MA",Rhode Island,United States,41.4501,-71.4495,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Wide Sargasso Sea | Wide Sargasso Sea | 3068508435 | full_length,MediaStart,1,,Wide Sargasso Sea,Wide Sargasso Sea,Wide Sargasso Sea,3068508435,b7a58134-6df4-44ca-b48d-ba3ba523ca48,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-21,89288801-1,Taunton,"Providence-New Bedford,MA",Massachusetts,United States,41.9001,-71.0898,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - iOS App,Firing Line | Chris Murphy | 3069969794 | full_length,MediaStart,1,,Firing Line,Firing Line,Chris Murphy,3069969794,92703f28-54be-4e09-8080-3853b3c459dc,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-10,89288801-1,Warwick,"Providence-New Bedford,MA",Rhode Island,United States,41.7001,-71.4162,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Broadchurch | Episode 4 | 3061057479 | full_length,MediaStart,1,,Broadchurch,Broadchurch,Episode 4,3061057479,09eca4ed-04dc-48b5-9016-4023ab57c593,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-11,89288801-1,East Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.8137,-71.3701,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,TRUE,Video - iOS App,"PBS NewsHour | July 11, 2022 - PBS NewsHour full episode | 3069748154 | full_length",MediaStart,2,,PBS NewsHour,PBS NewsHour,"July 11, 2022 - PBS NewsHour full episode",3069748154,352466a3-4aa7-4719-9ce9-32debab873e8,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-14,89288801-1,Cumberland,"Providence-New Bedford,MA",Rhode Island,United States,41.9722,-71.4062,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,FALSE,TRUE,FALSE,FALSE,Video - iOS App,The U.S. and the Holocaust | Extended Trailer | 3070747813 | preview,MediaStop,2,79,The U.S. and the Holocaust,,Extended Trailer,3070747813,,preview,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-26,89288801-1,Cranston,"Providence-New Bedford,MA",Rhode Island,United States,41.7798,-71.4373,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,TRUE,TRUE,FALSE,FALSE,Video - MVOD iOS App,The Roosevelts | The Common Cause (1939-1944) | 2365313178 | full_length,MediaStop,2,39,The Roosevelts,The Roosevelts,The Common Cause (1939-1944),2365313178,5ac2e754-e057-499f-9975-e2febe38e7bc,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-06,89288801-1,West Warwick,"Providence-New Bedford,MA",Rhode Island,United States,41.7037,-71.5215,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - iOS App,Deep Look | How Kittens Go From Clueless to Cute | 3018194950 | full_length,MediaStop,1,219,Deep Look,Deep Look,How Kittens Go From Clueless to Cute,3018194950,a3bbea3f-29b0-4d99-b923-611916f63fc4,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-23,89288801-2,East Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.8137,-71.3701,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,tablet,Android,TRUE,TRUE,FALSE,FALSE,Video - Android App,American Masters | The meaning of Aloha | 3066626383 | clip,MediaStop,1,72,American Masters,,The meaning of Aloha,3066626383,,clip,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-23,89288801-2,Pawtucket,"Providence-New Bedford,MA",Rhode Island,United States,41.8787,-71.3826,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,tablet,Android,TRUE,TRUE,FALSE,FALSE,Video - Android App,Queen Elizabeth's Secret Agents | Episode 3 | 3007599264 | full_length,MediaStop,1,3241,Queen Elizabeth's Secret Agents,Queen Elizabeth's Secret Agents,Episode 3,3007599264,97b275aa-e684-4231-b6ef-04e0f778b209,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-08,89288801-1,East Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.8137,-71.3701,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - iOS App,Grantchester | Episode 5 | 3069696664 | full_length,MediaStop,1,681,Grantchester,Grantchester,Episode 5,3069696664,897dc517-7246-4f5f-8fc0-72384cef4ff6,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-18,89288801-1,Cumberland,"Providence-New Bedford,MA",Rhode Island,United States,41.9722,-71.4062,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,FALSE,Video - iOS App,All Creatures Great and Small | Official Trailer | 3045743533 | preview,MediaStop,3,137,All Creatures Great and Small,,Official Trailer,3045743533,,preview,,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-07,89288801-1,Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.824,-71.4128,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,TRUE,TRUE,FALSE,FALSE,Video - iOS App,Crash Course Theater | Tragedy Lessons from Aristotle | 3016276860 | full_length,MediaStop,2,1191,Crash Course Theater,Crash Course Theater,Tragedy Lessons from Aristotle,3016276860,dc5927b1-9d66-45c7-9bc5-9acb1db909e8,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-09-21,89288801-1,Smithfield,"Providence-New Bedford,MA",Rhode Island,United States,41.922,-71.5495,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,tablet,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,Guilt | Episode 2 | 3058100760 | full_length,MediaStart,1,,Guilt,Guilt,Episode 2,3058100760,eaaac771-03df-4739-a33c-c16c7d054d71,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-08-14,89288801-1,North Smithfield,"Providence-New Bedford,MA",Rhode Island,United States,41.9668,-71.5495,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,TRUE,TRUE,FALSE,TRUE,Video - iOS App,America Outdoors with Baratunde Thurston | Tidewater: Homecoming | 3070428688 | full_length,MediaStart,1,,America Outdoors with Baratunde Thurston,America Outdoors with Baratunde Thurston,Tidewater: Homecoming,3070428688,a46c827d-b76c-4210-972b-d9cd807d19be,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-25,89288801-2,Pawtucket,"Providence-New Bedford,MA",Rhode Island,United States,41.8787,-71.3826,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - Android,tablet,Android,TRUE,TRUE,FALSE,TRUE,Video - Android App,American Experience | Ruby Ridge | 2365956179 | full_length,MediaStart,2,,American Experience,American Experience,Ruby Ridge,2365956179,f50148b6-edfe-4c9f-9a3d-57071b00f683,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
https://image.pbs.org/stations/wsbe-color-cobranded-logo-KcZIhcA.png,2022-07-15,89288801-1,Providence,"Providence-New Bedford,MA",Rhode Island,United States,41.824,-71.4128,,,PBS Mobile Apps,PBS for Mobile Apps - SDK,PBS General Audience Mobile app - iOS,mobile,iOS,TRUE,TRUE,FALSE,TRUE,Video - MVOD iOS App,"Antiques Road Trip | Angus Ashworth and David Harper, Day 3 | 3068172371 | full_length",MediaStart,1,,Antiques Road Trip,Antiques Road Trip,"Angus Ashworth and David Harper, Day 3",3068172371,795f6eb1-fc74-4b04-b301-b7c58728d30b,full_length,national,,,,,,Mobile,WSBE,No,No,TV only,Community
